_type,_id,_revision,_base,_page.next,savivaldybe._id,aob_kodas._id,gyvenamoji_vietove._id,gatve._id,nr,korpuso_nr,pasto_kodas,aob_nuo
datasets/gov/rc/ar/pastatas/Pastatas,07644110-57b0-4464-9c87-b44394d9c4b1,5ba00175-b536-4cfd-8df5-f98139ef84e7,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,edd7f30f-63a5-40a0-9b0f-a072bea5b82d,441ee2b6-0e20-4758-8383-df80bd401332,48574762-7e88-4d9b-a4ec-f433a8eb26f0,48,,LT-64206,2011-11-24
datasets/gov/rc/ar/pastatas/Pastatas,0769a2b9-7f81-41ad-89bf-e0e1e1de7096,91e20d3d-eb99-4a30-ac95-e0b275eadd3e,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,9eb8d726-2527-41fc-8dc7-e8152dc4cbdd,c87e3b0e-1c50-40b7-9be6-a90ede773fa0,188e079a-a6cf-4043-a1df-c82b396757d8,4,,LT-64464,2012-07-03
datasets/gov/rc/ar/pastatas/Pastatas,076bb4c5-bdd5-439b-b632-7e5885832d02,0d071720-05b8-4835-8d44-be33029ae7a5,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,f459346b-303a-44c0-a85e-f996874b342f,73d7183b-136d-4961-b7ea-775f654670a2,5ff70e09-5450-40a2-8c98-beb51acb68f6,2B,,LT-64100,2024-04-10
datasets/gov/rc/ar/pastatas/Pastatas,076cc306-e407-49a1-8668-6a1ad213fd3c,ae2f3442-6d90-40e1-9056-ae13efb63779,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,524cd1c6-9f17-4910-976d-f63da1d2a915,e71d3a3a-c09e-4dc3-a87f-4b79c2f92273,bd4b4c4d-ce49-4d6a-865f-2240ef1b51b7,19,,LT-64102,2005-09-13
datasets/gov/rc/ar/pastatas/Pastatas,077a4709-d179-4721-9f41-353083bbe722,8487447f-cfa9-493b-811e-168071eae931,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,af44f762-d126-4d4d-8787-f724ba335591,226a5331-0b70-46c8-8c7b-255f9745f652,efc92d9c-739c-4319-b00c-690da17fa274,7,,LT-62191,2013-02-21
datasets/gov/rc/ar/pastatas/Pastatas,077cd7c0-c169-466d-8ab5-eb9bbfe13657,c210fc93-eb9e-4542-ac1a-f59351a19d85,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,c5e6e652-e13e-41ca-93be-0f33d795735d,a891960e-a821-4688-af2d-ac393c2bb5e8,2f7b75e5-991b-4ee8-afcf-6ec2e8eb87aa,19,,LT-62203,2011-01-19
datasets/gov/rc/ar/pastatas/Pastatas,077d4d2d-58c3-4646-a925-ccfe4d334a3a,d4fdcead-033e-4830-8217-4a70b5cbcafb,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,27522765-447f-4358-b001-0cef3aa283d0,d75ee223-258d-410b-9414-ed2d1eec8dd1,b15c4606-8f7b-449b-b0f1-52c5efdd92c2,9,,LT-64470,2010-07-12
datasets/gov/rc/ar/pastatas/Pastatas,077e56d5-1b22-40c2-854a-0de6cbea8ca3,7edbf640-4ef4-49df-9863-d41bd9bbecf1,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,5e186c7a-e004-4117-b3aa-747de9bb2167,c1cccb9b-716e-4f70-bf91-ddca170cf846,389bbdaf-10ce-4ba5-ad03-4059a1c766dd,24,,LT-64302,2011-10-27
datasets/gov/rc/ar/pastatas/Pastatas,077f2495-3647-4fc2-a152-3d30e4300082,ba24c523-6155-4306-b928-5730057beedd,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,df23b2e4-0cae-408b-b394-efd287f0faad,b455ece3-3ef6-4940-bfde-620d4aae5614,a21cb6d5-9af9-4d1f-bb32-e829cef20e68,12,,LT-62185,2012-05-09
datasets/gov/rc/ar/pastatas/Pastatas,0781e775-b720-4d6a-ad0b-86cd594fc893,fe2d2328-3e1a-4c76-8d41-299289e20461,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,f58adb38-c30a-473a-a84f-17740a3e1c18,5d3f3e6b-89dd-4554-9db9-f1209c61d094,c3aa82bb-a8e0-4d64-88f9-eafae826e046,139,,LT-62198,2010-02-25
datasets/gov/rc/ar/pastatas/Pastatas,07846766-f2ed-4078-8b16-b05e7f4eada6,6537b7ec-3b3d-4bef-b6fe-7562be3259f5,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,86b50a0d-904a-4a0a-a6e2-9b54a41d7b1c,8246210d-10e3-44ed-b8a7-7373eac55be0,4d210247-9698-4457-936e-430a790df9b0,10,,LT-64264,2012-06-08
datasets/gov/rc/ar/pastatas/Pastatas,0784b222-9be9-4798-beb6-c83f4718da43,971a30ce-8851-4ee6-95a9-4df6602e00fc,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,6267a755-0ed4-4f09-b940-dcc85e253c8d,61891787-1e92-4652-b529-0974b18609aa,8031d721-a47f-4436-9271-035b46acfa3c,24,,LT-62187,2016-05-25
datasets/gov/rc/ar/pastatas/Pastatas,07857cc1-967a-46f5-b90e-e5bc1b780456,2d03f32c-263e-4412-aae5-aa900b40d290,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,5c05efb3-fd7d-49d2-b5e3-edda103137d8,b455ece3-3ef6-4940-bfde-620d4aae5614,2d508da3-83de-443f-875b-dfa766f08065,25,,LT-62185,2011-08-04
datasets/gov/rc/ar/pastatas/Pastatas,0786d14b-8e64-4eca-8d28-b83be4bb0851,3dd636c2-5556-4c35-9a3b-f4c52f8a48ab,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,2be1da6a-0993-4ffe-8b84-3661a6f9ec34,28bc944c-9d93-46d7-b432-bb87c25a9ab3,3ad9ce85-51ec-464f-8655-aeda02d99252,27,,LT-64353,2011-12-21
datasets/gov/rc/ar/pastatas/Pastatas,0788e421-9ed1-4bf9-8dae-6eeb638d6aa5,912f36ea-4a24-42eb-81d7-502873348d54,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,66c10251-3256-4fd5-8e5f-3f5e5ee79db7,1cdacf2c-a7c1-46ab-95b6-606b9210b4bb,92005c7f-b155-42ff-94d5-36d22c4fd8cc,20,,LT-62442,2010-07-10
datasets/gov/rc/ar/pastatas/Pastatas,07890ea2-f159-4608-ad9b-9916c9a44283,8264047a-6a57-44e1-85b0-b831176424a9,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,df9c3146-bb10-4ac4-b57f-3e461a2c9cf9,6f6fa5d2-d5f5-4ed5-b097-415ec2c9078e,bf0f5c37-6bad-4fa8-9c9c-c884256d2ccf,23,,LT-64384,2015-06-11
datasets/gov/rc/ar/pastatas/Pastatas,0789289f-6d21-4127-aff2-a4d8451489cf,b1839070-7ccf-4348-a6f8-d56e5238efea,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,54096284-5022-4b5f-b4f7-abb2aaaa4fc6,28bc944c-9d93-46d7-b432-bb87c25a9ab3,b3a161e5-e46b-49ec-989b-026e13ed488d,11,,LT-64353,2013-06-10
datasets/gov/rc/ar/pastatas/Pastatas,078ad696-7892-4c72-bad6-da1e75b94c8a,0bed7ebb-1a51-4131-852a-990a980c4d59,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,30c4b50d-47a7-4bc3-a20d-78ce6547239d,73d7183b-136d-4961-b7ea-775f654670a2,4a844a31-dc92-4b8e-ad6e-95f7e69a1adf,44,,LT-64101,2013-10-07
datasets/gov/rc/ar/pastatas/Pastatas,078fd797-0020-4943-90f9-d4ed283b3206,28207c2b-513b-4673-a80e-8efd05d98a19,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,7eda2d93-03cd-4810-a6a4-690622b7f514,6f42116e-7184-47c2-82c6-8d33e0c3456c,,1B,,LT-62190,2013-04-29
datasets/gov/rc/ar/pastatas/Pastatas,0792d266-0750-4e6b-996f-cb21a4f37925,8b40b11b-96b7-47a4-bd09-dfcca45c3ce3,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,84c3359b-3be3-406b-a03a-0615cf9277dc,36bccc99-af4e-4da7-b1e9-7531254ab025,7f0be618-a2c9-4695-88a0-c436e9c128b6,6,,LT-64132,2015-03-03
datasets/gov/rc/ar/pastatas/Pastatas,07983a54-e1a1-4e7c-9d34-2e72c58ebfcd,b271bd7a-df1f-4407-886f-b82735bec03e,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,ceb84470-40a9-432b-9531-2483f9d20c59,79b224f2-4396-45f0-a7d7-a5cb7ef9cd01,c4751ef0-6c07-4c1c-b025-9faba1778b00,34,,LT-64182,2013-05-06
datasets/gov/rc/ar/pastatas/Pastatas,079baace-e9ab-4514-aff3-c97aadccae64,c149cb84-330e-4459-b36a-546eb91ea17c,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,74884bc9-210b-40a6-bfb2-6649fea0924a,100d00bf-aab2-40cd-ba2b-e9e8259ebb82,92164be5-06b3-4ef9-86e7-8b8ea5f5432d,14,,LT-64117,2005-09-13
datasets/gov/rc/ar/pastatas/Pastatas,079f75b6-48e5-4bbe-91ef-668f6e430eba,930761f0-3fd1-42ea-8a3f-58c819443b1b,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,f7243516-6938-46ae-9d0e-6178ee1ee9a9,8802e1dd-0977-4c5f-9199-18a1194421e3,47e5f53b-11b0-43c1-a72a-c51115a467a4,6,,LT-64104,2013-07-02
datasets/gov/rc/ar/pastatas/Pastatas,07a132a9-7124-4935-8505-af88f24e2c73,eaa82892-355f-4325-9049-3edc10785064,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,1dbc2854-599a-4b88-a86c-122619093dbb,79b224f2-4396-45f0-a7d7-a5cb7ef9cd01,540a8f4e-823c-4be7-b191-957677a74f37,4,,LT-64182,2011-03-08
datasets/gov/rc/ar/pastatas/Pastatas,07a3ad0c-c7cf-4dba-8fcd-8ed98b7a00b0,70d6a911-be53-4087-89da-6b3f39fc3dee,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,af32cd84-3e84-4d5e-8518-df5ff549583a,75212ca1-d6d6-485e-8e1b-d14bdeb668ca,f3064377-767c-4d11-9d24-3d6e062a9d77,3,,LT-64319,2012-10-08
datasets/gov/rc/ar/pastatas/Pastatas,07a40143-9b16-40df-a762-7a16fecf8914,cd2241ed-7a91-414f-a78d-ec736d73144d,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,cf7bc6d7-97c1-4093-99f6-fa2c4e6e948b,06c19045-6a0c-49c5-9342-176c99573057,5c02ac93-09f1-4b76-b24c-8634cd4087d9,5,,LT-64201,2011-09-27
datasets/gov/rc/ar/pastatas/Pastatas,07a5c2b5-5a74-42b8-ac0c-dba7b8ab71d4,d3ed0afe-c053-4825-944c-88bcc4b8f762,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,9927698b-6bc6-4d37-8dc9-a4d3fb11f76c,ec6e84d5-dd53-4883-94ae-da6c3cec9fb0,,8,,LT-64485,2013-01-25
datasets/gov/rc/ar/pastatas/Pastatas,07a80d1c-b8d7-4b3b-957e-1dd77aba13d3,bcefa1e4-4084-427f-8a9b-5bf5c01a5acf,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,a69fd05c-602f-4a1e-a9ef-f0a38cd93a39,a891960e-a821-4688-af2d-ac393c2bb5e8,1cfc7476-4a66-4bd8-b8fe-a6882a155769,24,,LT-62203,2011-01-19
datasets/gov/rc/ar/pastatas/Pastatas,07a858bc-bfda-4023-959c-4984a1a83dd8,900ec5b0-abe3-4f2c-be99-ffbd25ebc50e,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,cf8adae4-a109-4e03-a4e5-4b58a62e94c1,4b5e69d2-d1c9-4237-986e-18583af14500,07869a10-315c-41fb-9b22-20ccd9c84f67,22,,LT-64481,2011-10-03
datasets/gov/rc/ar/pastatas/Pastatas,07af9b13-4f4d-456d-b319-e32f3db62217,3a8e0f02-6461-4a43-82ef-bf6301924e76,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,9ccf674f-83fa-4371-9ee5-c3e1d7906ae7,6011934d-1126-43df-9fe1-837514574e26,23a8f1b1-79d3-416e-9b82-948a23d11ead,66B,,LT-62193,2017-05-02
datasets/gov/rc/ar/pastatas/Pastatas,07afb472-ee2d-4c1d-bebc-7938a4f7ec4d,9b6834d3-d582-40de-b753-b4252d348f93,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,b5702a28-ac26-4eba-8e3d-6770e390ea3e,1cdacf2c-a7c1-46ab-95b6-606b9210b4bb,ebaa7e95-90cc-4f82-9b1f-42c64d061d48,9F,,LT-62442,2011-08-23
datasets/gov/rc/ar/pastatas/Pastatas,07b0a56a-6838-4b23-9a4c-0b0624075f47,18e3e1e4-0c45-4222-96b9-ea82ca77ce2a,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,b47d13e0-bc50-4da1-9595-0b38d160deda,2b79b7fd-df33-4979-b0e6-47af974065bd,19af29fc-7518-450e-b264-107fa22e05b4,1,,LT-64118,2010-12-23
datasets/gov/rc/ar/pastatas/Pastatas,07b2cefe-2bb9-43f7-8ccd-83ff8fe9167c,580d6184-b9ff-4fab-a822-251acabcea39,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,0fdc3cf3-4e83-4f30-b0aa-d92e3d4aa22a,285757d8-846a-4e2b-a03f-f17a0d5fc7fa,562a005b-77d8-426e-8a31-335c5bcd5db2,5,,LT-64485,2010-08-27
datasets/gov/rc/ar/pastatas/Pastatas,07b36fd2-54d1-47fd-a566-19fcc9acbcd4,a27958ac-83d7-48cb-991b-24614b432486,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,7e8bb650-1dee-423b-bce7-616522f7429d,67dd287b-27aa-4f86-9107-326bca026802,5a5b0b92-458b-40b0-9a20-f0b977d490a7,111,,LT-62188,2011-10-10
datasets/gov/rc/ar/pastatas/Pastatas,07b4171f-1df4-452e-a65f-19aaa901fb58,5d8d0fab-62b7-4363-bd49-6de394394473,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,7236690b-b70b-40fd-810c-5025ae10f075,28bc944c-9d93-46d7-b432-bb87c25a9ab3,834804f9-6305-459c-b395-f178bb25fdaa,2,,LT-64353,2014-05-07
datasets/gov/rc/ar/pastatas/Pastatas,07bc2b15-9be4-40eb-a942-0bba4743cc14,7e229baa-ed26-4068-a450-9a267f881caf,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,a868d80d-f6c7-44bd-989f-dba91f652296,62f3606a-523e-4017-8cc4-01b396bddadb,,1,,LT-62193,2011-11-21
datasets/gov/rc/ar/pastatas/Pastatas,07c0ad93-7c78-4e1b-aa15-8e7e65157ff6,3e9f9e06-104b-41a5-a708-2a51dd2cb88a,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,c3051fd1-2723-481a-ac4f-57d82fe94255,94325005-2895-475b-a254-9cb2d01cea89,ea026f53-4280-4e1b-ae19-a9e28fe80453,11,,LT-64236,2012-04-04
datasets/gov/rc/ar/pastatas/Pastatas,07c1b2f4-9bbf-480b-9509-6d46d7d33bc2,4653d60e-361d-42ec-8d8e-83df438ee82f,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,69c7a368-5c81-49cd-8ebe-2963c2b4bdd0,23aed88d-19cd-4f53-8b93-dc7280826c88,c9d43450-c70b-42fd-8877-9f70e12ffc9b,5,,LT-64133,2011-08-22
datasets/gov/rc/ar/pastatas/Pastatas,07c6811a-d622-4336-895f-d8aeb148bd56,5c2eed85-2b56-4bac-827a-1c00dc5b1899,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,9f3c69d6-9e7d-4437-9cb4-17661de7ca93,c48dc01c-60ff-409c-a817-efc902e6a9ca,ff689d42-5e1c-4a09-bbca-be773f69d871,20,,LT-64110,2010-12-23
datasets/gov/rc/ar/pastatas/Pastatas,07c72342-af83-443f-a81f-b794f42b0992,a3d3c6ac-88a4-412f-88fd-d8e54af21410,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,1dd02ebc-acf3-4d99-a4d6-b77462eaf903,d75ee223-258d-410b-9414-ed2d1eec8dd1,acc4e2cc-9f7f-4af0-935c-934dbc6571ef,88,,LT-64468,2010-07-28
datasets/gov/rc/ar/pastatas/Pastatas,07c78358-42be-4c7c-8410-1afd64e26e0b,3df882b3-5746-4986-8988-d62bf6669b53,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,1b1844b9-8980-44da-a69d-5fa17a1d427a,fde0c291-b40c-4ca8-b50b-c9bd2521bb42,16f66bb6-f8b3-4af2-9938-4f8239b9caa7,8,,LT-62481,2012-07-02
datasets/gov/rc/ar/pastatas/Pastatas,07ce3ccc-5ac4-4d5b-aee7-f7c4f57dd2b3,ef1c9289-890c-4a40-9400-831895a96490,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,eb300d5f-fce2-414e-bddc-c07109c38884,c1cd8605-340c-473b-8e2c-8334cef30c6c,15520759-5fb1-443a-8528-0e8bb7fb8b89,6,,LT-64103,2011-02-04
datasets/gov/rc/ar/pastatas/Pastatas,07ced3e1-fa23-4818-9627-045573522744,7f7ab9ea-5b82-4454-9c84-3c7a7a7453d8,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,89f328a9-3d0a-412f-a6be-94df83510347,d8eb86ee-eafa-4c2e-8de3-63d9f225d922,61f7a729-bbe6-4af4-9b5b-30984abe41b5,91,,LT-64238,2010-11-29
datasets/gov/rc/ar/pastatas/Pastatas,07d04c3e-68d3-41af-b751-d60ed1e13b37,245128c1-6434-46f8-9bad-855cd07c8f39,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,9444a8a4-c217-4398-8ee2-f1b086f4735e,d75ee223-258d-410b-9414-ed2d1eec8dd1,a60b29da-18c9-43c8-841b-d10a8d3d23e2,16,,LT-64468,2010-07-28
datasets/gov/rc/ar/pastatas/Pastatas,07d1cabf-afb0-420c-8881-ba81884b9a75,2d68e44d-409d-4fe2-8ff6-e839c0c0d094,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,b50c23b6-a4a7-459c-a3d3-8797b86ed000,a891960e-a821-4688-af2d-ac393c2bb5e8,97e1bc63-02b6-4555-979d-d7e0cc61f2d4,18,,LT-62192,2010-08-16
datasets/gov/rc/ar/pastatas/Pastatas,07d817f1-1c92-4b97-9de1-a03be81fdad8,664378d3-8ed3-470f-809e-43638f53307e,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,b7196dbf-d613-406e-8236-a1d7adec5204,c8d91090-f17f-40eb-979c-9386e71f3a89,eeca3d83-f42d-4c4a-9935-a8e2df09412d,1,,LT-64195,2014-01-03
datasets/gov/rc/ar/pastatas/Pastatas,07d8cab9-d5ab-4971-b315-13dc68bd34d5,bb4248f6-9d9b-4d38-87bb-36606afbdba6,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,56f57efc-5da2-4eff-9b88-93cb6a53067e,9eeb0141-974c-4c88-b52a-fd8d7d1fcd57,bae03282-4fc5-4c44-a1c5-7cf50e408b6f,39,,LT-64355,2005-09-13
datasets/gov/rc/ar/pastatas/Pastatas,07d9721d-41ce-4353-8a76-08762aa8d5cb,bda6d894-93c4-45dc-bf00-0551b4ee9a94,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,e8ad5080-8a3f-43ee-8cfb-369dce480852,43fd6298-aa13-4083-b8a2-6b801fd393a1,95bfaace-7484-46bb-8e0e-23f7c687905b,10B,,LT-62472,2013-10-18
datasets/gov/rc/ar/pastatas/Pastatas,07db761f-1bef-43a1-b705-436a101fb783,6ae96ee6-356a-47d0-949f-e0aa39183fd3,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,eb5fdaa1-fc5a-499b-8638-894ce7d5eb25,a891960e-a821-4688-af2d-ac393c2bb5e8,84662bfd-bab2-4b10-9d8f-f602d81911a9,13,,LT-62202,2010-12-23
datasets/gov/rc/ar/pastatas/Pastatas,07dc0495-c8a9-4f97-94c0-104ce340b16d,d2ad651f-1b9e-407e-af10-48a2d096041d,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,8e464e73-6220-4c30-9f7d-da1c26e29660,3d528566-2398-473f-ae15-41a7fba4b1ae,a29cf10d-e784-40dc-a414-52cd8a73c0be,25,,LT-64120,2011-05-18
datasets/gov/rc/ar/pastatas/Pastatas,07e67424-7fe8-4d51-b214-26a68aa512f9,27b9ffcc-021c-4ab7-bfaa-2b8e05ad1bd7,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,68c2d688-1de2-4eb0-be56-0515249f9fb0,11ea77ed-9ce6-434f-81df-87c398c3a5a9,0ffbc8aa-320b-4baa-92e7-29cb50ccea58,12A,,LT-64234,2016-06-15
datasets/gov/rc/ar/pastatas/Pastatas,07e6e801-dedb-420c-9e42-05f84a407404,d554da64-58a5-48ec-895c-7ea1d2bbd8fd,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,59d193d0-1339-4dd0-a645-cd1dd8267315,43fd6298-aa13-4083-b8a2-6b801fd393a1,9ca2428e-ceb1-4577-9c4d-01a45d58d2b0,17,,LT-62466,2005-09-13
datasets/gov/rc/ar/pastatas/Pastatas,07edd828-873c-45b8-b501-36ee39aa5aa5,153ba911-60e2-45a8-8d1a-420d7a6c3a80,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,0f7baa96-3061-43e6-9917-35b72a30ef69,5d3f3e6b-89dd-4554-9db9-f1209c61d094,c3aa82bb-a8e0-4d64-88f9-eafae826e046,99,,LT-62197,2010-02-25
datasets/gov/rc/ar/pastatas/Pastatas,07eea96b-8481-4a1c-a2e3-7205ef39520f,837aea81-3fac-4386-89d5-c12a1b7ce4e9,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,7c83f246-9eb1-4745-8004-ac50f2085b9a,8e2b3c03-d095-4ad0-a1fb-73ea58661295,6f4c2b88-5ed3-4c02-8b62-1e39cd245edd,10A,,LT-62181,2019-09-19
datasets/gov/rc/ar/pastatas/Pastatas,07f3ea39-6966-460a-82ef-2c0238ea540d,3d746114-5c0e-4ba9-b0c1-26d5a4a7bfce,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,a0369636-2b85-4247-b34b-d25b61b8caef,ef3ef866-901e-4ceb-b7ab-60db9399f2e6,9102b1c9-3177-44be-bf48-c5497aacd0df,65,,LT-64357,2012-02-17
datasets/gov/rc/ar/pastatas/Pastatas,07f43415-9e50-4ec6-9437-5d714a8daafc,06548db0-5ba4-41d3-bc32-a6ba11938e67,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,c2a14abe-0f03-4f24-9351-90bdf6a57a62,73d7183b-136d-4961-b7ea-775f654670a2,11d4cfef-af03-4a06-b1dd-6a8b6d3c74ed,2A,,LT-64101,2014-04-28
datasets/gov/rc/ar/pastatas/Pastatas,07f5b898-366b-41ee-8eef-b53201388318,f6528c2d-b7e8-4e4c-9f91-72371f625c96,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,62688859-f848-45d4-8c9a-377911c4aac7,a9db662d-80db-41d3-8575-aeb501f34127,46711acd-cfd1-4002-b585-c9b4dced365d,1,,LT-64121,2014-03-05
datasets/gov/rc/ar/pastatas/Pastatas,07f8152e-3beb-4aae-8565-e84e0a38cdcb,97aa64fe-d1f3-480c-8aaf-52d665caadcf,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,22428601-8d2e-42c5-9fa9-2622341eab1f,c48dc01c-60ff-409c-a817-efc902e6a9ca,93c33a38-c82f-474a-a694-ee57dea21a29,44,,LT-64110,2010-12-23
datasets/gov/rc/ar/pastatas/Pastatas,07fb21f9-6d43-4333-a35c-a2db33e6b4d2,93c48622-ac21-4605-ae98-02daa1d7161c,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,b9bd37d6-209b-4ded-8ba0-6f65ee195c70,90f0d492-9689-499e-9126-c857783f0d3f,664f56a1-80b8-40d5-96a2-b3c1e39fd06f,4,,LT-62185,2011-07-11
datasets/gov/rc/ar/pastatas/Pastatas,07fd1e87-a18d-4f80-ad23-0bf5c386ef87,40635020-346a-4036-92db-de824c8020fb,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,2c5f4f06-060b-4407-9a73-e0217835f987,8e2b3c03-d095-4ad0-a1fb-73ea58661295,c969dd1c-2a28-412c-b25a-7b6646cd77dc,9,,LT-62181,2017-02-10
datasets/gov/rc/ar/pastatas/Pastatas,08011581-4edb-414e-a21d-40265641507d,045adeeb-7968-4505-ac39-0d1a70339c23,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,c68a730c-2306-443f-a37c-d581855e86f9,9669b12a-5c21-41f5-9d27-a37b3330281e,,1,,LT-64119,2011-07-04
datasets/gov/rc/ar/pastatas/Pastatas,0802e8ab-5288-487e-82b3-b400ec57c0a6,c38d074a-b038-49a7-8b31-bd652a38df43,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,18d75e9c-0552-4281-9f37-83bc159cb7a2,9eeb0141-974c-4c88-b52a-fd8d7d1fcd57,b4e8cf40-12a7-4340-b6ca-ceec54793069,6,,LT-64355,2006-06-29
datasets/gov/rc/ar/pastatas/Pastatas,0802e98a-a979-4521-842f-5bb71039114c,cfe4df51-4274-462a-8e37-7303b8022d0f,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,2b25f7bb-e4e4-4fc7-a9b6-00aa37c9c413,7f6708d9-ecb4-44f8-ba54-6f59caf15650,a534a5d9-f295-4a97-87df-1d02bdb29904,1,,LT-64464,2011-03-04
datasets/gov/rc/ar/pastatas/Pastatas,08055f3a-b38f-4f95-8272-b897823ef22d,6386b6c4-cf60-427b-8497-180bcf38250c,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,57326569-1611-4381-8939-ff0c45345847,100d00bf-aab2-40cd-ba2b-e9e8259ebb82,173578cd-13dd-4e44-9825-7a9c92bccf3d,21,,LT-64117,2005-09-13
datasets/gov/rc/ar/pastatas/Pastatas,080897f6-9e2e-4cb9-9bac-a8d001d7007b,9bfa40cd-1da1-46ae-9572-1c40a589a5ce,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,34ac34a6-96ea-4566-88a4-81402a42a839,58e95407-f0f4-4e49-a2d8-fbfa2d89b542,0e2a753b-aebc-4e70-8eb6-36caa488a467,5,,LT-64103,2012-07-26
datasets/gov/rc/ar/pastatas/Pastatas,080bb803-539c-4aba-9f85-49b9342f9b2b,d05ad7d2-9b2f-4bd9-b4ca-3a50a42dc37d,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,105dd2e6-69ab-41c9-8fc2-c3c1b456d0e1,5d3f3e6b-89dd-4554-9db9-f1209c61d094,5b20c4bd-7dd7-4b72-996c-2855b1894e5d,6,,LT-62195,2010-02-26
datasets/gov/rc/ar/pastatas/Pastatas,081153de-a2bf-4a0f-877f-f35256e468fc,c8ed0650-f3ca-447f-8832-be33e95bfd4f,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,a2272518-b81b-402f-94d8-76150b507483,1b57be76-8bf8-4243-be5c-4b8f51e99247,1a0a70ab-3aaf-4c14-ae65-e9ecb9710797,11,,LT-64383,2010-12-23
datasets/gov/rc/ar/pastatas/Pastatas,0812a4e9-0844-4761-90d5-85215f0ceb07,f7675572-d130-4e71-b5e3-cd63354a7cd5,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,3eef58d7-e3a5-4d44-8ef7-32870def529a,74538d7e-1cdf-4734-a941-34a6d1774e01,0b6cd31d-543c-4f44-b686-dec3026e709a,4,,LT-64118,2014-01-16
